"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDFG","WESD","WESF","WSFG"
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-08",,,"0.58",,,,,,,,,
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-10",,,"0.11",,,,,,,,,
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-13",,,"0.00","0.0",,,,,,,,
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-24",,,"0.12",,,,,,,,,
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-25",,,"0.27",,,,,,,,,
"US1WAWC0060","LYNDEN 2.2 NNW, WA US","2021-04-30",,,"0.40",,,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-01",,,"0.57","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-02",,,"0.57","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-03",,,"0.65","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-04",,,"0.39","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-05",,,"1.18","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-06",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-07",,,"0.33","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-08",,,"0.02","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-09",,,"0.22","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-10",,,"0.50","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-11",,,"1.06","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-12",,,"0.04","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-14",,,"0.15","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-15",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-16",,,"0.21","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-17",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-18",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-21",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-22",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-23",,,"0.16","1.6","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-24",,,"0.57","1.6","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-25",,,"0.65","2.3","1.6",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-26",,,"0.15","1.2","3.1",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-27",,,"0.20","0.4","3.9",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-28",,,"0.06","0.0","3.5",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-29",,,"0.15","0.0","2.4",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-30",,,"0.60","0.0","1.2",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-01-31",,,"0.44","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-01",,,"0.90","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-02",,,"0.03","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-03",,,"0.02","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-04",,,"0.43","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-05",,,"0.14","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-06",,,"0.06","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-07",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-08",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-09",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-10",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-11",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-12",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-13",,,"0.09","0.4","1.2",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-14",,,"0.59","5.9","1.2",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-15",,,"0.24","0.0","5.5",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-16",,,"0.00","0.0","2.8",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-17",,,"0.00","0.0","1.2",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-18",,,"0.20","0.0","0.8",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-19",,,"0.10","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-20",,,"0.25","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-21",,,"0.37","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-22",,,"0.02","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-23",,,"0.06","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-24",,,"0.35","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-25",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-26",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-27",,,"0.38","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-02-28",,,"0.10","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-01",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-04",,,"0.42","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-05",,,"0.11","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-06",,,"0.31","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-07",,,"0.10","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-08",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-09",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-10",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-11",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-14",,,"0.17","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-15",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-16",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-18",,,"0.18","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-19",,,"0.70","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-20",,,"0.09","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-21",,,"0.48","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-22",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-23",,,"0.35","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-24",,,"0.08","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-27",,,"0.11","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-28",,,"0.06","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-29",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-30",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-03-31",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-02",,,"0.06","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-03",,,"0.02","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-04",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-05",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-06",,,"0.08","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-07",,,"0.40","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-08",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-09",,,"0.09","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-10",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-11",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-12",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-17",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-18",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-19",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-20",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-21",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-22",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-23",,,"0.31","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-24",,,"0.43","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-25",,,"0.09","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-26",,,,,"0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-27",,,"0.00","0.0",,,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-28",,,"0.24","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-29",,,"0.54","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-04-30",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-05-01",,,"0.00","0.0","0.0",,,,,,,
"CA00104091B","BOWEN ISLAND SUNSET PARK, BC CA","2021-05-02",,,,,"0.0",,,,,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-01",,,"0.92",,,"46","50","42","    4",,,"76.1"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-02",,,"0.98",,,"47","49","44","   15",,,"114.1"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-03",,,"0.08",,,"42","48","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-04",,,"0.88",,,"43","46","41",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-05",,,"1.21",,,"40","44","37","    3",,,"71.6"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-06",,,"0.22",,,"44","50","39","   14",,,"78.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-07",,,"0.00",,,"40","47","32",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-08",,,"0.46",,,"38","42","34",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-09",,,"0.01",,,"38","45","32","    1",,,"102.9"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-10",,,"0.15",,,"43","45","41","    2",,,"78.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-11",,,"0.73",,,"46","49","43",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-12",,,"1.31",,,"46","49","44","    3",,,"69.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-13",,,"0.27",,,"46","56","36","   27",,,"127.5"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-14",,,"0.03",,,"40","49","32",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-15",,,"0.30",,,"44","51","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-16",,,"0.10",,,"41","45","37",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-17",,,"0.11",,,"43","45","41",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-18",,,"0.02",,,"41","49","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-19",,,"0.02",,,"40","48","32",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-20",,,"0.02",,,"43","47","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-21",,,"0.04",,,"42","51","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-22",,,"0.01",,,"35","45","26",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-23",,,"0.00",,,"32","42","23",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-24",,,"0.45",,,"35","36","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-25",,,"0.24",,,"39","43","35",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-26",,,"0.02",,,"40","46","35",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-27",,,"0.13",,,"37","41","34","    3",,,"80.5"
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-28",,,"0.03",,,"41","46","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-29",,,"0.00",,,"40","45","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-30",,,"0.10",,,"40","41","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-01-31",,,"0.80",,,"42","43","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-01",,,"1.41",,,"42","45","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-02",,,"0.43",,,"41","43","38",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-03",,,"0.00",,,"40","48","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-04",,,"0.52",,,"42","44","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-05",,,"0.09",,,"44","47","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-06",,,"0.52",,,"45","49","41","   28",,,"76.1"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-07",,,"0.00",,,"39","48","30","   26",,,"82.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-08",,,"0.01",,,"34","40","28",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-09",,,"0.01",,,"32","37","26",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-10",,,"0.01",,,"30","33","26","    9",,,"76.1"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-11",,,"0.02",,,"28","31","25","    2",,,"120.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-12",,,"0.02",,,"28","34","22","    8",,,"69.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-13",,,"0.08",,,"30","33","26","    9",,,"94.0"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-14",,,"0.09",,,"31","34","28",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-15",,,"0.51",,,"36","39","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-16",,,"0.00",,,"40","46","34",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-17",,,"0.00",,,"39","49","29",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-18",,,"0.44",,,"37","41","32",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-19",,,"0.13",,,"41","48","34",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-20",,,"0.27",,,"39","46","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-21",,,"0.82",,,"45","51","38","   19",,,"80.5"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-22",,,"0.21",,,"48","54","42","   19",,,"85.0"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-23",,,"0.01",,,"40","48","32","   27",,,"100.7"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-24",,,"0.01",,,"36","45","27",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-25",,,"0.64",,,"40","48","33","   20",,,"73.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-26",,,"0.05",,,"42","51","33","   26",,,"89.5"
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-27",,,"0.07",,,"37","47","26",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-02-28",,,"0.35",,,"39","42","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-01",,,"0.00",,,"46","53","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-02",,,"0.00",,,"40","47","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-03",,,"0.00",,,"47","56","37",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-04",,,"0.36",,,"45","56","34",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-05",,,"0.48",,,"47","53","41","   17",,,"111.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-06",,,"0.02",,,"48","53","42",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-07",,,"0.53",,,"43","47","38","   20",,,"91.7"
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-08",,,"0.02",,,"44","55","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-09",,,"0.01",,,"46","55","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-10",,,"0.00",,,"41","51","30","    1",,,"69.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-11",,,"0.01",,,"41","54","28",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-12",,,"0.01",,,"45","58","32",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-13",,,"0.00",,,"48","61","34",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-14",,,"0.47",,,"44","48","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-15",,,"0.02",,,"40","51","29",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-16",,,"0.00",,,"41","52","30",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-17",,,"0.01",,,"46","61","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-18",,,"0.33",,,"44","52","36",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-19",,,"0.04",,,"49","55","43","   16",,,"78.3"
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-20",,,"0.32",,,"45","50","41",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-21",,,"0.75",,,"42","44","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-22",,,"0.28",,,"46","54","37",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-24",,,"0.82",,,"42","46","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-25",,,"0.00",,,"48","55","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-26",,,"0.00",,,"45","53","37",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-27",,,"0.01",,,"46","49","43",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-28",,,"0.90",,,"44","49","38","   27",,,"145.4"
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-29",,,"0.00",,,"41","52","29",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-30",,,"0.00",,,"41","50","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-03-31",,,"0.00",,,"45","60","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-01",,,"0.00",,,"47","56","39",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-02",,,"0.06",,,"48","52","43",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-03",,,"0.06",,,"46","49","42",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-04",,,"0.00",,,"45","52","38",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-05",,,"0.00",,,"43","55","31",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-06",,,"0.00",,,"46","58","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-07",,,"0.44",,,"43","46","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-08",,,"0.00",,,"45","52","37",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-09",,,"0.12",,,"43","47","39","   16",,,"76.1"
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-10",,,"0.00",,,"44","51","36","   27",,,"82.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-11",,,"0.00",,,"44","54","33",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-12",,,"0.00",,,"46","61","31","    7",,,"100.7"
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-13",,,"0.00",,,"51","68","34","   35",,,"73.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-14",,,"0.00",,,"53","72","35",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-15",,,"0.00",,,"56","75","38",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-16",,,"0.00",,,"59","77","40",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-17",,,"0.00",,,"60","78","42",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-18",,,"0.00",,,"59","75","43",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-19",,,"0.00",,,"62","74","50","    8",,,"82.8"
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-20",,,"0.00",,,"57","72","41",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-21",,,"0.00",,,"55","69","42",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-22",,,"0.00",,,"55","66","44",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-23",,,"0.02",,,"53","61","44",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-24",,,"0.16",,,"50","53","47",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-25",,,"0.20",,,"50","54","46",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-26",,,"0.00",,,"53","62","45",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-27",,,"0.00",,,"52","59","45",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-28",,,"0.00",,,"54","58","49",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-29",,,"0.00",,,"61","71","51",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-04-30",,,"0.41",,,"58","65","51",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-05-01",,,"0.00",,,"54","63","45",,,,
"CA001106178","PITT MEADOWS CS, BC CA","2021-05-02",,,"0.00",,,"52","63","42",,,,
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-02","    2","1.66",,,"0.0",,,,,"0.0",,
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-03",,,"0.43","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-04",,,"0.77","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-05",,,"0.31","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-06",,,"1.24","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-07",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-09","    2","0.36",,,"0.0",,,,,"0.0",,
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-10",,,"0.31","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-12","    2","1.23",,,"0.0",,,,,"0.0",,
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-13",,,"0.67","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-14",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-15",,,"0.13","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-16",,,"0.00","0.0",,,,,,,"0.0",
"CA1BC000048","VANCOUVER 1.8 NNW, BC CA","2021-01-17",,,"0.19","0.0",,,,,,,"0.0",
